new HashMap<String Integer>(),CLASS_INSTANCE_CREATION, line no: 15,HashMap,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("+" 1),METHOD_INVOCATION, line no: 16,precedence.put("-" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("+" 1),METHOD_INVOCATION, line no: 16,precedence.put("*" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("+" 1),METHOD_INVOCATION, line no: 16,precedence.put("/" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"+",STRING_LITERAL, line no: 16,"-",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"+",STRING_LITERAL, line no: 16,"*",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"+",STRING_LITERAL, line no: 16,"/",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
1,NUMBER_LITERAL, line no: 16,2,NUMBER_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("-" 1),METHOD_INVOCATION, line no: 17,precedence.put("+" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("-" 1),METHOD_INVOCATION, line no: 17,precedence.put("*" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("-" 1),METHOD_INVOCATION, line no: 17,precedence.put("/" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"-",STRING_LITERAL, line no: 17,"+",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"-",STRING_LITERAL, line no: 17,"*",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"-",STRING_LITERAL, line no: 17,"/",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
1,NUMBER_LITERAL, line no: 17,2,NUMBER_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("*" 2),METHOD_INVOCATION, line no: 18,precedence.put("+" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("*" 2),METHOD_INVOCATION, line no: 18,precedence.put("-" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("*" 2),METHOD_INVOCATION, line no: 18,precedence.put("/" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"*",STRING_LITERAL, line no: 18,"+",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"*",STRING_LITERAL, line no: 18,"-",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"*",STRING_LITERAL, line no: 18,"/",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
2,NUMBER_LITERAL, line no: 18,1,NUMBER_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("/" 2),METHOD_INVOCATION, line no: 19,precedence.put("+" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("/" 2),METHOD_INVOCATION, line no: 19,precedence.put("-" 1),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.put("/" 2),METHOD_INVOCATION, line no: 19,precedence.put("*" 2),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"/",STRING_LITERAL, line no: 19,"+",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"/",STRING_LITERAL, line no: 19,"-",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
"/",STRING_LITERAL, line no: 19,"*",STRING_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
2,NUMBER_LITERAL, line no: 19,1,NUMBER_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rpntokens,SIMPLE_NAME, line no: 21,ArrayList,SIMPLE_NAME, 2.0, 0.009259259259259259, 1.0, 0.0, 0.0, 1.0
new ArrayList(100),CLASS_INSTANCE_CREATION, line no: 21,ArrayList,SIMPLE_NAME, 2.0, 0.009259259259259259, 1.0, 0.0, 0.0, 1.0
opstack,SIMPLE_NAME, line no: 22,ArrayDeque,SIMPLE_NAME, 2.0, 0.9907407407407407, 1.0, 0.0, 0.0, 1.0
new ArrayDeque(),CLASS_INSTANCE_CREATION, line no: 22,ArrayDeque,SIMPLE_NAME, 2.0, 0.9814814814814815, 1.0, 0.0, 0.0, 1.0
token,SIMPLE_NAME, line no: 24,Object,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
Integer.class.isInstance(token),METHOD_INVOCATION, line no: 25,isInstance,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rpntokens.add((Integer)token),METHOD_INVOCATION, line no: 27,isInstance,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rpntokens.add((Integer)token),METHOD_INVOCATION, line no: 27,add,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rpntokens.add((Integer)token),METHOD_INVOCATION, line no: 27,isEmpty,SIMPLE_NAME, 2.0, 0.9090909090909091, 1.0, 0.0, 0.0, 1.0
rpntokens,SIMPLE_NAME, line no: 27,ArrayList,SIMPLE_NAME, 2.0, 0.08333333333333333, 1.0, 0.0, 0.0, 1.0
rpntokens,SIMPLE_NAME, line no: 27,tokens,SIMPLE_NAME, 2.0, 0.08333333333333333, 1.0, 0.0, 0.0, 1.0
rpntokens,SIMPLE_NAME, line no: 27,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,Integer.class.isInstance(token),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,isInstance,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,!opstack.isEmpty(),PREFIX_EXPRESSION, 2.0, 0.9166666666666666, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,opstack.isEmpty(),METHOD_INVOCATION, 2.0, 0.9166666666666666, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,isEmpty,SIMPLE_NAME, 2.0, 0.9166666666666666, 1.0, 0.0, 0.0, 1.0
(Integer)token,CAST_EXPRESSION, line no: 27,Integer,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
(Integer)token,CAST_EXPRESSION, line no: 27,put,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
(Integer)token,CAST_EXPRESSION, line no: 27,Integer.class.isInstance(token),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
token,SIMPLE_NAME, line no: 27,Object,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
operator,SIMPLE_NAME, line no: 29,String,SIMPLE_NAME, 2.0, 0.9714285714285714, 1.0, 0.0, 0.0, 1.0
(String)token,CAST_EXPRESSION, line no: 29,String,SIMPLE_NAME, 2.0, 0.9714285714285714, 1.0, 0.0, 0.0, 1.0
!opstack.isEmpty() && precedence.get(operator) <= precedence.get(opstack.getLast()),INFIX_EXPRESSION, line no: 30,precedence.get(operator) <= precedence.get(opstack.getLast()),INFIX_EXPRESSION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
!opstack.isEmpty(),PREFIX_EXPRESSION, line no: 30,opstack.isEmpty(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
!opstack.isEmpty(),PREFIX_EXPRESSION, line no: 30,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
opstack.isEmpty(),METHOD_INVOCATION, line no: 30,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.get(operator),METHOD_INVOCATION, line no: 30,get,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
precedence.get(opstack.getLast()),METHOD_INVOCATION, line no: 30,get,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
opstack.getLast(),METHOD_INVOCATION, line no: 30,getLast,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
!opstack.isEmpty(),PREFIX_EXPRESSION, line no: 36,opstack.isEmpty(),METHOD_INVOCATION, 2.0, 0.32710280373831774, 1.0, 0.0, 0.0, 1.0
!opstack.isEmpty(),PREFIX_EXPRESSION, line no: 36,isEmpty,SIMPLE_NAME, 2.0, 0.3364485981308411, 1.0, 0.0, 0.0, 1.0
