lesser=quicksort(lesser),ASSIGNMENT, line no: 32,quicksort(lesser),METHOD_INVOCATION, 0.7765802747153208, 1.0, 1.0, 0.0, 0.8, 0.2773500981126146
greater=quicksort(greater),ASSIGNMENT, line no: 33,quicksort(greater),METHOD_INVOCATION, 0.7765802747153208, 1.0, 1.0, 0.0, 0.8, 0.2773500981126146
quicksort(lesser),METHOD_INVOCATION, line no: 32,lesser=quicksort(lesser),ASSIGNMENT, 0.7736912111933145, 0.9895833333333334, 1.0, 0.0, 0.8, 0.2773500981126146
quicksort(greater),METHOD_INVOCATION, line no: 33,greater=quicksort(greater),ASSIGNMENT, 0.7736912111933145, 0.9895833333333334, 1.0, 0.0, 0.8, 0.2773500981126146
add,SIMPLE_NAME, line no: 27,addAll,SIMPLE_NAME, 0.7216878364870323, 1.0, 1.0, 0.0, 0.5, 0.2886751345948129
arr.isEmpty(),METHOD_INVOCATION, line no: 15,arr.size(),METHOD_INVOCATION, 0.7102664918583198, 0.9894736842105263, 1.0, 0.0, 0.5714285714285714, 0.2773500981126146
arr.subList(1 arr.size()),METHOD_INVOCATION, line no: 23,arr.size(),METHOD_INVOCATION, 0.7087835840655705, 1.0, 1.0, 0.0, 0.5555555555555556, 0.2773500981126146
x > pivot,INFIX_EXPRESSION, line no: 26,x < pivot,INFIX_EXPRESSION, 0.7085662394599954, 0.9545454545454546, 1.0, 0.0, 0.5, 0.2886751345948129
arr.get(0),METHOD_INVOCATION, line no: 19,arr.size(),METHOD_INVOCATION, 0.7074078395312818, 0.9791666666666666, 1.0, 0.0, 0.5714285714285714, 0.2773500981126146
arr.size(),METHOD_INVOCATION, line no: 23,arr.isEmpty(),METHOD_INVOCATION, 0.7074078395312818, 0.9791666666666666, 1.0, 0.0, 0.5714285714285714, 0.2773500981126146
arr.size(),METHOD_INVOCATION, line no: 23,arr.get(0),METHOD_INVOCATION, 0.7074078395312818, 0.9791666666666666, 1.0, 0.0, 0.5714285714285714, 0.2773500981126146
arr.size(),METHOD_INVOCATION, line no: 23,arr.subList(1 arr.size()),METHOD_INVOCATION, 0.7058945205435643, 0.9895833333333334, 1.0, 0.0, 0.5555555555555556, 0.2773500981126146
x < pivot,INFIX_EXPRESSION, line no: 24,x > pivot,INFIX_EXPRESSION, 0.6933752452815365, 1.0, 1.0, 0.0, 0.5, 0.2773500981126146
add,SIMPLE_NAME, line no: 25,addAll,SIMPLE_NAME, 0.6933752452815365, 1.0, 1.0, 0.0, 0.5, 0.2773500981126146
add,SIMPLE_NAME, line no: 31,addAll,SIMPLE_NAME, 0.6933752452815365, 1.0, 1.0, 0.0, 0.5, 0.2773500981126146
addAll,SIMPLE_NAME, line no: 34,add,SIMPLE_NAME, 0.6933752452815365, 1.0, 1.0, 0.0, 0.5, 0.2773500981126146
addAll,SIMPLE_NAME, line no: 35,add,SIMPLE_NAME, 0.6933752452815365, 1.0, 1.0, 0.0, 0.5, 0.2773500981126146
arr.isEmpty(),METHOD_INVOCATION, line no: 15,arr.get(0),METHOD_INVOCATION, 0.6904557705645615, 0.9894736842105263, 1.0, 0.0, 0.5, 0.2773500981126146
arr.get(0),METHOD_INVOCATION, line no: 19,arr.isEmpty(),METHOD_INVOCATION, 0.6875971182375236, 0.9791666666666666, 1.0, 0.0, 0.5, 0.2773500981126146
arr.isEmpty(),METHOD_INVOCATION, line no: 15,arr.subList(1 arr.size()),METHOD_INVOCATION, 0.6526353026401142, 0.9894736842105263, 1.0, 0.0, 0.36363636363636365, 0.2773500981126146
arr.subList(1 arr.size()),METHOD_INVOCATION, line no: 23,arr.isEmpty(),METHOD_INVOCATION, 0.6526353026401142, 0.9894736842105263, 1.0, 0.0, 0.36363636363636365, 0.2773500981126146
arr.subList(1 arr.size()),METHOD_INVOCATION, line no: 23,arr.get(0),METHOD_INVOCATION, 0.6526353026401142, 0.9894736842105263, 1.0, 0.0, 0.36363636363636365, 0.2773500981126146
arr.get(0),METHOD_INVOCATION, line no: 19,arr.subList(1 arr.size()),METHOD_INVOCATION, 0.6497766503130762, 0.9791666666666666, 1.0, 0.0, 0.36363636363636365, 0.2773500981126146
greater,SIMPLE_NAME, line no: 27,quicksort(greater),METHOD_INVOCATION, 0.6495190528383291, 1.0, 1.0, 0.0, 0.25, 0.2886751345948129
arr.isEmpty(),METHOD_INVOCATION, line no: 15,isEmpty,SIMPLE_NAME, 0.6471502289294341, 1.0, 1.0, 0.0, 0.3333333333333333, 0.2773500981126146
isEmpty,SIMPLE_NAME, line no: 15,arr.isEmpty(),METHOD_INVOCATION, 0.6442611654074277, 0.9895833333333334, 1.0, 0.0, 0.3333333333333333, 0.2773500981126146
