kth(above k),METHOD_INVOCATION, line no: 25,kth,SIMPLE_NAME, 2.1666666666666665, 0.1111111111111111, 1.0, 0.0, 0.16666666666666666, 1.0
above,SIMPLE_NAME, line no: 25,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 2.076923076923077, 1.0, 1.0, 0.0, 0.07692307692307693, 1.0
kth,SIMPLE_NAME, line no: 25,kth(above k),METHOD_INVOCATION, 2.0666666666666664, 0.9, 1.0, 0.0, 0.16666666666666666, 1.0
kth(above k),METHOD_INVOCATION, line no: 25,Integer,SIMPLE_NAME, 2.0, 0.1111111111111111, 1.0, 0.0, 0.0, 1.0
kth(above k),METHOD_INVOCATION, line no: 25,get,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
kth(above k),METHOD_INVOCATION, line no: 25,x,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
kth,SIMPLE_NAME, line no: 25,Integer,SIMPLE_NAME, 2.0, 0.1, 1.0, 0.0, 0.0, 1.0
kth,SIMPLE_NAME, line no: 25,arr.get(0),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
kth,SIMPLE_NAME, line no: 25,get,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
kth,SIMPLE_NAME, line no: 25,x,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
above,SIMPLE_NAME, line no: 25,ArrayList,SIMPLE_NAME, 2.0, 0.1, 1.0, 0.0, 0.0, 1.0
above,SIMPLE_NAME, line no: 25,arr,SIMPLE_NAME, 2.0, 0.1, 1.0, 0.0, 0.0, 1.0
above,SIMPLE_NAME, line no: 25,below,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
above,SIMPLE_NAME, line no: 25,below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
above,SIMPLE_NAME, line no: 25,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,pivot,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,0,NUMBER_LITERAL, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,arr.size(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,size,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,num_less,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,below.size(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,num_lessoreq,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,arr.size() - above.size(),INFIX_EXPRESSION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
k,SIMPLE_NAME, line no: 25,above.size(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
kth,SIMPLE_NAME, line no: 25,kth(below k),METHOD_INVOCATION, 1.9666666666666668, 0.8, 1.0, 0.0, 0.16666666666666666, 1.0
arr.get(0),METHOD_INVOCATION, line no: 8,arr.size(),METHOD_INVOCATION, 1.9438172897617396, 0.9772727272727273, 1.0, 0.0, 0.5714285714285714, 0.7559289460184544
kth(above k),METHOD_INVOCATION, line no: 25,kth(below k),METHOD_INVOCATION, 1.9365079365079363, 0.8888888888888888, 0.3333333333333333, 0.0, 0.7142857142857143, 1.0
arr.size(),METHOD_INVOCATION, line no: 21,arr.get(0),METHOD_INVOCATION, 1.935323706098611, 0.9887640449438202, 1.0, 0.0, 0.5714285714285714, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 10,arr.get(0),METHOD_INVOCATION, 1.9183365387723537, 0.9662921348314607, 1.0, 0.0, 0.5714285714285714, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 11,arr.get(0),METHOD_INVOCATION, 1.9183365387723537, 0.9662921348314607, 1.0, 0.0, 0.5714285714285714, 0.7559289460184544
x < pivot,INFIX_EXPRESSION, line no: 13,x > pivot,INFIX_EXPRESSION, 1.889822365046136, 1.0, 1.0, 0.0, 0.5, 0.7559289460184544
kth(above k),METHOD_INVOCATION, line no: 25,above.size(),METHOD_INVOCATION, 1.875, 1.0, 0.5, 0.0, 0.375, 1.0
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 10,arr.size(),METHOD_INVOCATION, 1.8554619584089336, 1.0, 1.0, 0.0, 0.45454545454545453, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 11,arr.size(),METHOD_INVOCATION, 1.8554619584089336, 1.0, 1.0, 0.0, 0.45454545454545453, 0.7559289460184544
x > pivot,INFIX_EXPRESSION, line no: 15,x < pivot,INFIX_EXPRESSION, 1.8554619584089336, 0.9545454545454546, 1.0, 0.0, 0.5, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 10,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.8469683747458046, 0.9887640449438202, 1.0, 0.0, 0.45454545454545453, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 11,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.8469683747458046, 0.9887640449438202, 1.0, 0.0, 0.45454545454545453, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 21,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.8214876237564186, 0.9550561797752809, 1.0, 0.0, 0.45454545454545453, 0.7559289460184544
above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, line no: 11,arr.size() - above.size(),INFIX_EXPRESSION, 1.8184497634105676, 0.9770114942528736, 1.0, 0.0, 0.42857142857142855, 0.7559289460184544
arr.size() - above.size(),INFIX_EXPRESSION, line no: 21,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.81005713535263, 0.9659090909090909, 1.0, 0.0, 0.42857142857142855, 0.7559289460184544
below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, line no: 10,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.77352560412022, 1.0, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, line no: 11,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.77352560412022, 1.0, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
above.add(x),METHOD_INVOCATION, line no: 16,add,SIMPLE_NAME, 1.7690759253434065, 0.9, 1.0, 0.0, 0.16666666666666666, 0.8164965809277261
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 10,below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.7649355024609195, 0.9886363636363636, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 10,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.7649355024609195, 0.9886363636363636, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 11,below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.7649355024609195, 0.9886363636363636, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 11,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.7649355024609195, 0.9886363636363636, 0.5, 0.0, 0.8461538461538461, 0.7559289460184544
arr.get(0),METHOD_INVOCATION, line no: 8,new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, 1.718681108910839, 0.9659090909090909, 1.0, 0.0, 0.3076923076923077, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 10,arr.get(0),METHOD_INVOCATION, 1.718681108910839, 0.9659090909090909, 1.0, 0.0, 0.3076923076923077, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 11,arr.get(0),METHOD_INVOCATION, 1.718681108910839, 0.9659090909090909, 1.0, 0.0, 0.3076923076923077, 0.7559289460184544
above,SIMPLE_NAME, line no: 16,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.6958005911575853, 1.0, 1.0, 0.0, 0.07692307692307693, 0.8164965809277261
add,SIMPLE_NAME, line no: 16,above.add(x),METHOD_INVOCATION, 1.694848963440886, 0.9090909090909091, 1.0, 0.0, 0.16666666666666666, 0.8164965809277261
above.add(x),METHOD_INVOCATION, line no: 16,above.size(),METHOD_INVOCATION, 1.6913143462074325, 1.0, 0.5, 0.0, 0.5714285714285714, 0.8164965809277261
arr.size() - above.size(),INFIX_EXPRESSION, line no: 21,arr.size(),METHOD_INVOCATION, 1.6738426661837205, 0.9659090909090909, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
arr.size() - above.size(),INFIX_EXPRESSION, line no: 21,above.size(),METHOD_INVOCATION, 1.6738426661837205, 1.0, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 21,arr.size() - above.size(),INFIX_EXPRESSION, 1.6653490825205917, 0.9887640449438202, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
above.size(),METHOD_INVOCATION, line no: 21,arr.size() - above.size(),INFIX_EXPRESSION, 1.6653490825205917, 0.9887640449438202, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 10,size,SIMPLE_NAME, 1.6630436812405998, 1.0, 1.0, 0.0, 0.2, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 11,size,SIMPLE_NAME, 1.6630436812405998, 1.0, 1.0, 0.0, 0.2, 0.7559289460184544
below.size(),METHOD_INVOCATION, line no: 20,size,SIMPLE_NAME, 1.6630436812405998, 0.9772727272727273, 1.0, 0.0, 0.2, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 21,size,SIMPLE_NAME, 1.6630436812405998, 0.9662921348314607, 1.0, 0.0, 0.2, 0.7559289460184544
above.size(),METHOD_INVOCATION, line no: 21,size,SIMPLE_NAME, 1.6630436812405998, 0.9662921348314607, 1.0, 0.0, 0.2, 0.7559289460184544
below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, line no: 10,above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.6558443579451856, 1.0, 0.3333333333333333, 0.0, 0.8571428571428571, 0.7559289460184544
above=new ArrayList<Integer>(arr.size()),ASSIGNMENT, line no: 11,below=new ArrayList<Integer>(arr.size()),ASSIGNMENT, 1.6558443579451856, 1.0, 0.3333333333333333, 0.0, 0.8571428571428571, 0.7559289460184544
size,SIMPLE_NAME, line no: 10,arr.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9888888888888889, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 11,arr.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9888888888888889, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,arr.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9555555555555556, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,above.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9888888888888889, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,arr.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9555555555555556, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,above.size(),METHOD_INVOCATION, 1.6546444707292838, 0.9888888888888889, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 20,arr.size(),METHOD_INVOCATION, 1.654550097577471, 0.9662921348314607, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 20,below.size(),METHOD_INVOCATION, 1.654550097577471, 0.9887640449438202, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 20,above.size(),METHOD_INVOCATION, 1.654550097577471, 0.9887640449438202, 1.0, 0.0, 0.2, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 10,ArrayList,SIMPLE_NAME, 1.6492995185857187, 0.011363636363636364, 1.0, 0.0, 0.18181818181818182, 0.7559289460184544
new ArrayList<Integer>(arr.size()),CLASS_INSTANCE_CREATION, line no: 11,ArrayList,SIMPLE_NAME, 1.6492995185857187, 0.011363636363636364, 1.0, 0.0, 0.18181818181818182, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,below.size(),METHOD_INVOCATION, 1.6462452602179676, 0.9777777777777777, 1.0, 0.0, 0.2, 0.7559289460184544
size,SIMPLE_NAME, line no: 21,below.size(),METHOD_INVOCATION, 1.6462452602179676, 0.9777777777777777, 1.0, 0.0, 0.2, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 10,arr.size() - above.size(),INFIX_EXPRESSION, 1.6398683315312057, 0.9550561797752809, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
arr.size(),METHOD_INVOCATION, line no: 11,arr.size() - above.size(),INFIX_EXPRESSION, 1.6398683315312057, 0.9550561797752809, 0.5, 0.0, 0.7142857142857143, 0.7559289460184544
arr.get(0),METHOD_INVOCATION, line no: 8,get,SIMPLE_NAME, 1.6378460497066512, 1.0, 1.0, 0.0, 0.16666666666666666, 0.7559289460184544
