new ArrayList<Integer>(),CLASS_INSTANCE_CREATION, line no: 27,new ArrayList<Integer>(0),CLASS_INSTANCE_CREATION, 0.96, 0.0, 0.0, 0.96, 0.0, 1.0
(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, line no: 18,Math.sqrt(n) + 1.0,INFIX_EXPRESSION, 0.9, 0.0, 0.0, 0.9, 0.0, 1.0
Math.sqrt(n) + 1.0,INFIX_EXPRESSION, line no: 18,(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, 0.9, 0.0, 0.0, 0.9, 0.0, 1.0
(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, line no: 18,(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, 0.8, 0.0, 0.0, 0.8, 0.0, 1.0
(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, line no: 18,(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, 0.8, 0.0, 0.0, 0.8, 0.0, 1.0
(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, line no: 18,Math.sqrt(n) + 1.0,INFIX_EXPRESSION, 0.72, 0.0, 0.0, 0.72, 0.0, 1.0
Math.sqrt(n) + 1.0,INFIX_EXPRESSION, line no: 18,(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, 0.72, 0.0, 0.0, 0.72, 0.0, 1.0
n % i,INFIX_EXPRESSION, line no: 20,n / i,INFIX_EXPRESSION, 0.7155417527999327, 0.0, 0.0, 0.8, 0.0, 0.8944271909999159
new ArrayList<Integer>(0),CLASS_INSTANCE_CREATION, line no: 21,new ArrayList<Integer>(),CLASS_INSTANCE_CREATION, 0.6788225099390855, 0.0, 0.0, 0.96, 0.0, 0.7071067811865475
Math.sqrt(n) + 1.0,INFIX_EXPRESSION, line no: 18,Math.sqrt(n),METHOD_INVOCATION, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0
Math.sqrt(n),METHOD_INVOCATION, line no: 18,Math.sqrt(n) + 1.0,INFIX_EXPRESSION, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 1.0
(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, line no: 18,Math.sqrt(n),METHOD_INVOCATION, 0.6, 0.0, 0.0, 0.6, 0.0, 1.0
Math.sqrt(n),METHOD_INVOCATION, line no: 18,(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, 0.6, 0.0, 0.0, 0.6, 0.0, 1.0
n / i,INFIX_EXPRESSION, line no: 23,n % i,INFIX_EXPRESSION, 0.565685424949238, 0.0, 0.0, 0.8, 0.0, 0.7071067811865475
(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, line no: 18,Math.sqrt(n),METHOD_INVOCATION, 0.48, 0.0, 0.0, 0.48, 0.0, 1.0
Math.sqrt(n),METHOD_INVOCATION, line no: 18,(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, 0.48, 0.0, 0.0, 0.48, 0.0, 1.0
n == 1,INFIX_EXPRESSION, line no: 15,n % i == 0,INFIX_EXPRESSION, 0.4767312946227962, 0.0, 0.0, 0.5, 0.0, 0.9534625892455924
n == 1,INFIX_EXPRESSION, line no: 15,n % i,INFIX_EXPRESSION, 0.4767312946227962, 0.0, 0.0, 0.5, 0.0, 0.9534625892455924
n == 1,INFIX_EXPRESSION, line no: 15,n / i,INFIX_EXPRESSION, 0.4767312946227962, 0.0, 0.0, 0.5, 0.0, 0.9534625892455924
n % i == 0,INFIX_EXPRESSION, line no: 20,n == 1,INFIX_EXPRESSION, 0.4472135954999579, 0.0, 0.0, 0.5, 0.0, 0.8944271909999159
n % i == 0,INFIX_EXPRESSION, line no: 20,n % i,INFIX_EXPRESSION, 0.4472135954999579, 0.0, 0.0, 0.5, 0.0, 0.8944271909999159
n % i,INFIX_EXPRESSION, line no: 20,n == 1,INFIX_EXPRESSION, 0.4472135954999579, 0.0, 0.0, 0.5, 0.0, 0.8944271909999159
n % i,INFIX_EXPRESSION, line no: 20,n % i == 0,INFIX_EXPRESSION, 0.4472135954999579, 0.0, 0.0, 0.5, 0.0, 0.8944271909999159
get_factors(n / i),METHOD_INVOCATION, line no: 23,get_factors,SIMPLE_NAME, 0.4321208107251124, 0.0, 0.0, 0.6111111111111112, 0.0, 0.7071067811865475
get_factors,SIMPLE_NAME, line no: 23,get_factors(n / i),METHOD_INVOCATION, 0.4321208107251124, 0.0, 0.0, 0.6111111111111112, 0.0, 0.7071067811865475
max,SIMPLE_NAME, line no: 18,i < max,INFIX_EXPRESSION, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
int i=2,VARIABLE_DECLARATION_EXPRESSION, line no: 19,n == 1,INFIX_EXPRESSION, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
int i=2,VARIABLE_DECLARATION_EXPRESSION, line no: 19,n % i,INFIX_EXPRESSION, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
int i=2,VARIABLE_DECLARATION_EXPRESSION, line no: 19,n / i,INFIX_EXPRESSION, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
i < max,INFIX_EXPRESSION, line no: 19,max,SIMPLE_NAME, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
max,SIMPLE_NAME, line no: 19,i < max,INFIX_EXPRESSION, 0.42857142857142855, 0.0, 0.0, 0.42857142857142855, 0.0, 1.0
n == 1,INFIX_EXPRESSION, line no: 15,int i=2,VARIABLE_DECLARATION_EXPRESSION, 0.4086268239623967, 0.0, 0.0, 0.42857142857142855, 0.0, 0.9534625892455924
(Math.sqrt(n) + 1.0),PARENTHESIZED_EXPRESSION, line no: 18,get_factors(n / i),METHOD_INVOCATION, 0.4, 0.0, 0.0, 0.4, 0.0, 1.0
int i=2,VARIABLE_DECLARATION_EXPRESSION, line no: 19,n % i == 0,INFIX_EXPRESSION, 0.4, 0.0, 0.0, 0.4, 0.0, 1.0
Math.sqrt(n) + 1.0,INFIX_EXPRESSION, line no: 18,get_factors(n / i),METHOD_INVOCATION, 0.3888888888888889, 0.0, 0.0, 0.3888888888888889, 0.0, 1.0
n % i,INFIX_EXPRESSION, line no: 20,int i=2,VARIABLE_DECLARATION_EXPRESSION, 0.3833259389999639, 0.0, 0.0, 0.42857142857142855, 0.0, 0.8944271909999159
new ArrayList<Integer>(),CLASS_INSTANCE_CREATION, line no: 27,ArrayList,SIMPLE_NAME, 0.375, 0.0, 0.0, 0.375, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 27,new ArrayList<Integer>(),CLASS_INSTANCE_CREATION, 0.375, 0.0, 0.0, 0.375, 0.0, 1.0
prepend.addAll(get_factors(n / i)),METHOD_INVOCATION, line no: 23,get_factors(n / i),METHOD_INVOCATION, 0.3743506488634663, 0.0, 0.0, 0.5294117647058824, 0.0, 0.7071067811865475
get_factors(n / i),METHOD_INVOCATION, line no: 23,prepend.addAll(get_factors(n / i)),METHOD_INVOCATION, 0.3743506488634663, 0.0, 0.0, 0.5294117647058824, 0.0, 0.7071067811865475
(int)(Math.sqrt(n) + 1.0),CAST_EXPRESSION, line no: 18,get_factors(n / i),METHOD_INVOCATION, 0.36, 0.0, 0.0, 0.36, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 27,new ArrayList<Integer>(0),CLASS_INSTANCE_CREATION, 0.36, 0.0, 0.0, 0.36, 0.0, 1.0
n % i == 0,INFIX_EXPRESSION, line no: 20,int i=2,VARIABLE_DECLARATION_EXPRESSION, 0.35777087639996635, 0.0, 0.0, 0.4, 0.0, 0.8944271909999159
n % i == 0,INFIX_EXPRESSION, line no: 20,n / i,INFIX_EXPRESSION, 0.35777087639996635, 0.0, 0.0, 0.4, 0.0, 0.8944271909999159
prepend,SIMPLE_NAME, line no: 21,prepend.add(i),METHOD_INVOCATION, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
prepend.add(i),METHOD_INVOCATION, line no: 22,prepend,SIMPLE_NAME, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
prepend,SIMPLE_NAME, line no: 22,prepend.add(i),METHOD_INVOCATION, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
add,SIMPLE_NAME, line no: 22,addAll,SIMPLE_NAME, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
prepend,SIMPLE_NAME, line no: 23,prepend.add(i),METHOD_INVOCATION, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
addAll,SIMPLE_NAME, line no: 23,add,SIMPLE_NAME, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
n / i,INFIX_EXPRESSION, line no: 23,n == 1,INFIX_EXPRESSION, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
prepend,SIMPLE_NAME, line no: 24,prepend.add(i),METHOD_INVOCATION, 0.35355339059327373, 0.0, 0.0, 0.5, 0.0, 0.7071067811865475
max,SIMPLE_NAME, line no: 18,add,SIMPLE_NAME, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 1.0
Math.sqrt(n),METHOD_INVOCATION, line no: 18,Math,SIMPLE_NAME, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 1.0
Math.sqrt(n),METHOD_INVOCATION, line no: 18,sqrt,SIMPLE_NAME, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 1.0
