arr.remove(0),METHOD_INVOCATION, line no: 17,arr.get(0),METHOD_INVOCATION, 2.6978922716627634, 0.9836065573770492, 1.0, 0.0, 0.7142857142857143, 1.0
arr.get(0),METHOD_INVOCATION, line no: 16,arr.remove(0),METHOD_INVOCATION, 2.6820276497695854, 0.967741935483871, 1.0, 0.0, 0.7142857142857143, 1.0
!arr.isEmpty(),PREFIX_EXPRESSION, line no: 15,arr.isEmpty(),METHOD_INVOCATION, 2.5555062599997598, 1.0, 1.0, 0.0, 0.8571428571428571, 0.8944271909999159
arr.isEmpty(),METHOD_INVOCATION, line no: 15,!arr.isEmpty(),PREFIX_EXPRESSION, 2.5443259201122603, 0.9875, 1.0, 0.0, 0.8571428571428571, 0.8944271909999159
arr.remove(0),METHOD_INVOCATION, line no: 17,arr.isEmpty(),METHOD_INVOCATION, 2.5, 1.0, 1.0, 0.0, 0.5, 1.0
addAll,SIMPLE_NAME, line no: 25,add,SIMPLE_NAME, 2.5, 1.0, 1.0, 0.0, 0.5, 1.0
arr.get(0),METHOD_INVOCATION, line no: 16,arr.isEmpty(),METHOD_INVOCATION, 2.4838709677419355, 0.9838709677419355, 1.0, 0.0, 0.5, 1.0
arr.remove(0),METHOD_INVOCATION, line no: 17,!arr.isEmpty(),PREFIX_EXPRESSION, 2.4444444444444446, 1.0, 1.0, 0.0, 0.4444444444444444, 1.0
arr.get(0),METHOD_INVOCATION, line no: 16,!arr.isEmpty(),PREFIX_EXPRESSION, 2.4283154121863797, 0.9838709677419355, 1.0, 0.0, 0.4444444444444444, 1.0
new ArrayList(100),CLASS_INSTANCE_CREATION, line no: 22,ArrayList,SIMPLE_NAME, 2.3333333333333335, 1.0, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 22,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.3020833333333335, 0.96875, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 18,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.3010752688172045, 0.967741935483871, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 22,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.3010752688172045, 0.967741935483871, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 21,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.2871794871794875, 0.9538461538461539, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 19,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.2857142857142856, 0.9523809523809523, 1.0, 0.0, 0.3333333333333333, 1.0
ArrayList,SIMPLE_NAME, line no: 21,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.2857142857142856, 0.9523809523809523, 1.0, 0.0, 0.3333333333333333, 1.0
to_add.addAll(subset),METHOD_INVOCATION, line no: 25,addAll,SIMPLE_NAME, 2.2857142857142856, 1.0, 1.0, 0.0, 0.2857142857142857, 1.0
ArrayList,SIMPLE_NAME, line no: 24,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.2698412698412698, 0.9365079365079365, 1.0, 0.0, 0.3333333333333333, 1.0
powerset(rest),METHOD_INVOCATION, line no: 19,powerset,SIMPLE_NAME, 2.25, 1.0, 1.0, 0.0, 0.25, 1.0
new ArrayList<ArrayList>(100),CLASS_INSTANCE_CREATION, line no: 21,ArrayList,SIMPLE_NAME, 2.25, 1.0, 1.0, 0.0, 0.25, 1.0
powerset,SIMPLE_NAME, line no: 19,powerset(rest),METHOD_INVOCATION, 2.234126984126984, 0.9841269841269841, 1.0, 0.0, 0.25, 1.0
ArrayList,SIMPLE_NAME, line no: 21,new ArrayList<ArrayList>(100),CLASS_INSTANCE_CREATION, 2.203846153846154, 0.9538461538461539, 1.0, 0.0, 0.25, 1.0
ArrayList,SIMPLE_NAME, line no: 19,new ArrayList<ArrayList>(100),CLASS_INSTANCE_CREATION, 2.2023809523809526, 0.9523809523809523, 1.0, 0.0, 0.25, 1.0
ArrayList,SIMPLE_NAME, line no: 21,new ArrayList<ArrayList>(100),CLASS_INSTANCE_CREATION, 2.2023809523809526, 0.9523809523809523, 1.0, 0.0, 0.25, 1.0
addAll,SIMPLE_NAME, line no: 25,to_add.addAll(subset),METHOD_INVOCATION, 2.1857142857142855, 0.9, 1.0, 0.0, 0.2857142857142857, 1.0
arr.get(0),METHOD_INVOCATION, line no: 16,get,SIMPLE_NAME, 2.1666666666666665, 1.0, 1.0, 0.0, 0.16666666666666666, 1.0
arr.remove(0),METHOD_INVOCATION, line no: 17,remove,SIMPLE_NAME, 2.1666666666666665, 1.0, 1.0, 0.0, 0.16666666666666666, 1.0
to_add.add(first),METHOD_INVOCATION, line no: 23,add,SIMPLE_NAME, 2.1666666666666665, 1.0, 1.0, 0.0, 0.16666666666666666, 1.0
output.add(to_add),METHOD_INVOCATION, line no: 27,add,SIMPLE_NAME, 2.1666666666666665, 1.0, 1.0, 0.0, 0.16666666666666666, 1.0
get,SIMPLE_NAME, line no: 16,arr.get(0),METHOD_INVOCATION, 2.1507936507936507, 0.9841269841269841, 1.0, 0.0, 0.16666666666666666, 1.0
remove,SIMPLE_NAME, line no: 17,arr.remove(0),METHOD_INVOCATION, 2.150537634408602, 0.9838709677419355, 1.0, 0.0, 0.16666666666666666, 1.0
add,SIMPLE_NAME, line no: 23,to_add.add(first),METHOD_INVOCATION, 2.150537634408602, 0.9838709677419355, 1.0, 0.0, 0.16666666666666666, 1.0
add,SIMPLE_NAME, line no: 23,output.add(to_add),METHOD_INVOCATION, 2.150537634408602, 0.9838709677419355, 1.0, 0.0, 0.16666666666666666, 1.0
add,SIMPLE_NAME, line no: 27,to_add.add(first),METHOD_INVOCATION, 2.150537634408602, 0.9838709677419355, 1.0, 0.0, 0.16666666666666666, 1.0
add,SIMPLE_NAME, line no: 27,output.add(to_add),METHOD_INVOCATION, 2.150537634408602, 0.9838709677419355, 1.0, 0.0, 0.16666666666666666, 1.0
new ArrayList(),CLASS_INSTANCE_CREATION, line no: 32,ArrayList,SIMPLE_NAME, 2.146625258399798, 1.0, 1.0, 0.0, 0.4, 0.8944271909999159
to_add.addAll(subset),METHOD_INVOCATION, line no: 25,add,SIMPLE_NAME, 2.142857142857143, 1.0, 1.0, 0.0, 0.14285714285714285, 1.0
addAll,SIMPLE_NAME, line no: 25,to_add.add(first),METHOD_INVOCATION, 2.142857142857143, 1.0, 1.0, 0.0, 0.14285714285714285, 1.0
addAll,SIMPLE_NAME, line no: 25,output.add(to_add),METHOD_INVOCATION, 2.142857142857143, 1.0, 1.0, 0.0, 0.14285714285714285, 1.0
arr.isEmpty(),METHOD_INVOCATION, line no: 15,isEmpty,SIMPLE_NAME, 2.086996778999804, 1.0, 1.0, 0.0, 0.3333333333333333, 0.8944271909999159
isEmpty,SIMPLE_NAME, line no: 15,arr.isEmpty(),METHOD_INVOCATION, 2.075954467999805, 0.9876543209876543, 1.0, 0.0, 0.3333333333333333, 0.8944271909999159
ArrayList,SIMPLE_NAME, line no: 32,new ArrayList(),CLASS_INSTANCE_CREATION, 2.057182539299806, 0.9, 1.0, 0.0, 0.4, 0.8944271909999159
to_add.add(first),METHOD_INVOCATION, line no: 23,output.add(to_add),METHOD_INVOCATION, 2.0476190476190474, 1.0, 0.3333333333333333, 0.0, 0.7142857142857143, 1.0
output.add(to_add),METHOD_INVOCATION, line no: 27,to_add.add(first),METHOD_INVOCATION, 2.0476190476190474, 1.0, 0.3333333333333333, 0.0, 0.7142857142857143, 1.0
!arr.isEmpty(),PREFIX_EXPRESSION, line no: 15,isEmpty,SIMPLE_NAME, 2.0444050079998077, 1.0, 1.0, 0.0, 0.2857142857142857, 0.8944271909999159
new ArrayList<ArrayList>(),CLASS_INSTANCE_CREATION, line no: 31,ArrayList,SIMPLE_NAME, 2.0444050079998077, 1.0, 1.0, 0.0, 0.2857142857142857, 0.8944271909999159
ArrayList,SIMPLE_NAME, line no: 32,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.042275419449808, 0.95, 1.0, 0.0, 0.3333333333333333, 0.8944271909999159
ArrayList,SIMPLE_NAME, line no: 31,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.037306379499808, 0.9444444444444444, 1.0, 0.0, 0.3333333333333333, 0.8944271909999159
arr.isEmpty(),METHOD_INVOCATION, line no: 15,arr.get(0),METHOD_INVOCATION, 2.0236415196373096, 0.7625, 1.0, 0.0, 0.5, 0.8944271909999159
arr.isEmpty(),METHOD_INVOCATION, line no: 15,arr.remove(0),METHOD_INVOCATION, 2.0236415196373096, 0.7625, 1.0, 0.0, 0.5, 0.8944271909999159
isEmpty,SIMPLE_NAME, line no: 15,!arr.isEmpty(),PREFIX_EXPRESSION, 2.0223203859998096, 0.9753086419753086, 1.0, 0.0, 0.2857142857142857, 0.8944271909999159
addAll,SIMPLE_NAME, line no: 25,empty_set.add(new ArrayList()),METHOD_INVOCATION, 2.011111111111111, 0.9, 1.0, 0.0, 0.1111111111111111, 1.0
ArrayList,SIMPLE_NAME, line no: 31,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.0018132369998116, 0.9047619047619048, 1.0, 0.0, 0.3333333333333333, 0.8944271909999159
first,SIMPLE_NAME, line no: 16,get,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 16,rest,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr.remove(0),METHOD_INVOCATION, line no: 17,first,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 17,to_add,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
remove,SIMPLE_NAME, line no: 17,first,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 18,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 18,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 18,to_add,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 18,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 18,rest,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 18,to_add,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest_subsets,SIMPLE_NAME, line no: 19,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest_subsets,SIMPLE_NAME, line no: 19,powerset,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest_subsets,SIMPLE_NAME, line no: 19,output,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 19,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
output,SIMPLE_NAME, line no: 21,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
output,SIMPLE_NAME, line no: 21,powerset,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
output,SIMPLE_NAME, line no: 21,rest_subsets,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 22,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 22,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 22,rest,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add.add(first),METHOD_INVOCATION, line no: 23,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 23,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 23,!arr.isEmpty(),PREFIX_EXPRESSION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 23,arr.isEmpty(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 23,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
first,SIMPLE_NAME, line no: 23,remove,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 24,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add.addAll(subset),METHOD_INVOCATION, line no: 25,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 25,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 25,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 25,rest,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 25,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 25,subset,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
addAll,SIMPLE_NAME, line no: 25,!arr.isEmpty(),PREFIX_EXPRESSION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
addAll,SIMPLE_NAME, line no: 25,arr.isEmpty(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
addAll,SIMPLE_NAME, line no: 25,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 25,ArrayList,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 25,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 25,rest,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 25,to_add,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
subset,SIMPLE_NAME, line no: 25,new ArrayList(100),CLASS_INSTANCE_CREATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
output.add(to_add),METHOD_INVOCATION, line no: 27,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,!arr.isEmpty(),PREFIX_EXPRESSION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,arr.isEmpty(),METHOD_INVOCATION, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
add,SIMPLE_NAME, line no: 27,isEmpty,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
to_add,SIMPLE_NAME, line no: 27,arr,SIMPLE_NAME, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 31,new ArrayList(),CLASS_INSTANCE_CREATION, 1.997554059899812, 0.8333333333333334, 1.0, 0.0, 0.4, 0.8944271909999159
arr,SIMPLE_NAME, line no: 16,ArrayList,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 16,to_add,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
get,SIMPLE_NAME, line no: 16,first,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
0,NUMBER_LITERAL, line no: 16,100,NUMBER_LITERAL, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
powerset,SIMPLE_NAME, line no: 19,ArrayList,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
powerset,SIMPLE_NAME, line no: 19,rest_subsets,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
powerset,SIMPLE_NAME, line no: 19,output,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 19,ArrayList,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 19,to_add,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
100,NUMBER_LITERAL, line no: 21,0,NUMBER_LITERAL, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
100,NUMBER_LITERAL, line no: 22,0,NUMBER_LITERAL, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 24,subset,SIMPLE_NAME, 1.9841269841269842, 0.9841269841269841, 1.0, 0.0, 0.0, 1.0
Object,SIMPLE_NAME, line no: 16,first,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
Object,SIMPLE_NAME, line no: 16,get,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
first,SIMPLE_NAME, line no: 16,Object,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
first,SIMPLE_NAME, line no: 16,arr.get(0),METHOD_INVOCATION, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
arr.get(0),METHOD_INVOCATION, line no: 16,first,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 17,rest,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
remove,SIMPLE_NAME, line no: 17,get,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 18,arr,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 18,rest,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
ArrayList,SIMPLE_NAME, line no: 18,to_add,SIMPLE_NAME, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
rest,SIMPLE_NAME, line no: 18,new ArrayList(100),CLASS_INSTANCE_CREATION, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
arr,SIMPLE_NAME, line no: 18,new ArrayList(100),CLASS_INSTANCE_CREATION, 1.9838709677419355, 0.9838709677419355, 1.0, 0.0, 0.0, 1.0
